File,Commit SHA,Commit Message,Commit Date
eip-3521.md,b3394ef14e47c4898e397b9438d2275c326d9eb8,typo: add missing ) (#3528),2021-04-26T06:28:15Z
eip-3521.md,e06c020d5b7d4fd52488dc22e95b2da6666c39bf,"Modify eip-2930 gas accounting (#3521)

* modify eip-2930 gas accounting

* add title

* add eip number and discussion link

* typo

* Update EIPS/eip-3521.md

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Update EIPS/eip-3521.md

* Update EIPS/eip-3521.md

* Update EIPS/eip-3521.md

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2021-04-22T13:52:20Z
eip-3525.md,307d3b4a1547c61249ec7c6883c9d272c99ccf28,"Update EIP-3525: Revise information of some authors as well as modify the naming rules when referencing ERCs

Merged by EIP-Bot.",2023-04-04T16:12:17Z
eip-3525.md,eff90f24ac9b375d4e0e6828a655e7d148bb36c6,"Grammatical improvements, typo corrections (#5834)

This PR fixes several typos and offers grammatical and verbiage improvements to help improve clarity.",2022-10-26T12:04:29Z
eip-3525.md,41363222668ad843460a617c42c4360dd4dc6769,"Update EIP-3525 (#5709)

* Update ERC3525.sol

_getNewTokenId do not use the fromTokenId_  && when you call ERC721._burn(tokenId_) call ownerOf  can't get the valid tokenId Owner.

* Update eip-3525.md

update

* Update eip-3525.md

* Update ERC3525.sol

update fromTokenId_

* Make small change to satisfy EIP-BOt

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-09-28T02:36:19Z
eip-3525.md,ff29aeedda0e6eda51381fcd3bef6552677690ad,"Update EIP-3525: Add README file to explain the purpose of the code (#5710)

* Add README file to explain the purpose of the code

* Update README.md

* Update eip-3525.md",2022-09-23T11:38:08Z
eip-3525.md,451802fc3db1d3f74e140a2207d946464f4ccb01,"Remove one unnecessary sentence. (#5650)

The meaning of the removed sentence is already covered by the segment :Design decision: Notification/acceptance mechanism instead of 'Safe Transfer', so that it its redundant and some how misleading.",2022-09-13T12:52:06Z
eip-3525.md,67b19f7a8b760354a03de4081b3050d563a7691d,"Update EIP-3525: Move to final (#5591)

* Submit EIP-3525 for final

* fix typos",2022-09-05T23:52:46Z
eip-3525.md,5f0ce4bbe3fc61d73229554f540efbb8d644db92,fix typos (#5574),2022-09-02T03:57:22Z
eip-3525.md,04419eb1a6e4984c0e05cd9b8d4dc2616ad6cb5e,Revise of preamble (#5531),2022-08-24T12:43:38Z
eip-3525.md,5ebec3ecf7606330d3e070665a00ffe01a74f0b9,"Move EIP-3525 to last call (#5497)

* move EIP-3525 to last call

* fix typos

* Update eip-3525.md

* Modity the first appearance of EIP-3525 to be a link

* fix typos

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-08-21T16:37:43Z
eip-3525.md,a81b505d9c3ecbd0df9a9ae714cf69d21beb9abd,"Several revises (#5491)

* correct typos

* revise the transfer rules and sloturi metadate description

* minor corrections",2022-08-18T14:31:46Z
eip-3525.md,3ab35acd0964adf1c8c53bad23653af329624c98,correct broken links (#5458),2022-08-14T12:27:57Z
eip-3525.md,1d7941424a933773dd59aaa0927eb9b6b11d9189,"Remove safeTransferFrom methods (#5449)

* remove safeTransferFrom related definitions

* remove safe transfer related interface

* Modify the description of IERC3525Receiver

* Revised transfer model design decision

* Slight changes

* Small fixes

* fix typos

* fix typo

* correct the EIP-165 identifier for IERC3525

* revise the Notification/acceptance mechanism, adding self-value-transffer

Co-authored-by: Ethan Y. Tsai <yee.tsai@gmail.com>",2022-08-12T15:52:19Z
eip-3525.md,f3bf256cf06d9f29b12e86394e6fdf46b8503f0c,"Submit EIP-3525 for review (#5350)

* minor changes

* Mark EIP-3525 as in review status

* modifications according to review suggestion

1. add reference link to ERC-721
2. remove un-necessary links
3. refer to this document as ""This EIP""

* remove the simple summary section

* add more github names

* Correct github usernames

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* add the Reference Implementation section

* add description field

* Update JSON schemas of contractURI & slotURI & tokenURI

* add reference implementation of erc-3525

* Update JSON schemas of tokenURI

* Update eip-3525.md

* Update EIPS/eip-3525.md

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Replace ERC with EIP in all references

* remove unnecessary references to EIP-3525

* Add links to EIP-3525 at first appearance

* Replace all ERC- with EIP-

* Update eip-3525.md

* Update eip-3525.md

* Replace ERC3525 with EIP-3525

* Replace ERC20 with EIP-20 and others

* Update eip-3525.md

* update license and implementation link

* add quotation mark for ERC symbols

* remove standard keywords

* Add security considerations

* Small improvements

* remove submodule

* add reference implementation of erc-3525

* Update EIPS/eip-3525.md

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* update description in header

* remove eip-3525 directory

* add EIP-3525 Reference Implementation

* rename testcase

* fix typo

* change SPDX Identifier to CC0-1.0

* Update assets/eip-3525/contracts/extensions/IERC3525Metadata.sol

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Update assets/eip-3525/contracts/IERC3525.sol

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Update assets/eip-3525/README.md

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Update assets/eip-3525/LICENSE

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-3525/contracts/ERC3525SlotApprovableUpgradeable.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-3525/contracts/ERC3525SlotEnumerableUpgradeable.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-3525/contracts/IERC3525Receiver.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* add  new reference implementation

* fix typo

* update ref impl. link

* Update eip-3525.md

* update security considerations

* Delete empty files

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>
Co-authored-by: du <dujc2020@gmail.com>
Co-authored-by: Ethan Y. Tsai <yee.tsai@gmail.com>
Co-authored-by: Micah Zoltu <micah@zoltu.net>
Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-07-30T09:29:22Z
eip-3525.md,8ffa98ac53809ba7b13f19af35f507799ad690e9,"Minor update and clean-ups (#5188)

* remove unnecessary TOC

* revise token transfer rules

adding alternative implementation methods that is compatible with the standard",2022-06-29T05:57:10Z
eip-3525.md,2ed1fb0adebec28fcb8985d3bc339e65384daa44,"Major update of ERC-3525 protocol (#5186)

* Create eip-vnft

* Create EIP-3525.md

* Delete eip-vnft

* Rename EIPS/EIP-3525.md to eip-3525.md

* Update and rename eip-3525.md to EIPs/eip-3525.md

* Delete EIPs directory

* Create eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Rename eip-3525.md to eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Complete contents for first time.

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* update EIP-VNFT

* Update eip-vnft.md

* Update eip-vnft.md

* Rename eip-vnft.md to eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Apply suggestions from code review

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Update eip-3525.md

Refinement of summary, abstract and motivation sections, from both will wang and mike meng.

* Update eip-3525.md

* Update eip-3525.md

* Solv-vouchers implementation made open-source

also remove the the source as reference implementation, since it is not currently the suggested reference implementation yet.

* Update eip-3525.md

* correction on email

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Remove the References section

* partially change VNFT to ERC3525/ERC-3525

* change decimals to unitDecimals

and other small fixes

* completely replace VNFT with ERC-3525

and some other small fixes

* Update eip-3525.md

add contractURI()

* Update eip-3525.md

add slotURI()

* completion of some descriptions

* Update eip-3525.md

fix typo

* Update eip-3525.md

* Update EIPS/eip-3525.md

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Update eip-3525.md

1. the slot's enumeration extension change to OPTIONAL 
2. add underlying asset container interface

* Update eip-3525.md

add SlotManagable interface

* Update eip-3525.md

1. add enumerable function for manager of slot
2. add interface for underlying asset

* 1. rename transferFrom with targetTokenId to transferUnitsFrom
2. add underlyingContainer interface

* add TODO

* refactor

* rename unit to value

* add payable

* Update eip-3525.md

update functions for interface

* Update eip-3525.md

update metadata interface

* Revise scenarios of ERC3525

* Revise of interface & functions

* Changing the description of the standard

* add new explanations to transfer models

* some corrections

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* revise some words and expressions

* Update eip-3525.md

Add more descriptions to the value transfer to address function

* replace appearances of 'units' by value

* Update eip-3525.md

* Update eip-3525.md

* Add table of contents

* Update eip-3525.md

* Update eip-3525.md

* completed Table of contents

* revise event name

* revert the name of slotChanged event

* Update eip-3525.md

* updated implementation url

* revise the approval models and their relationships

* revise transfer model

revise the description of id-to-address transfer model

* correct the discussion-to url

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* remove the references link

Co-authored-by: Ethan Y. Tsai <yee.tsai@gmail.com>
Co-authored-by: du <dujc2020@gmail.com>
Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>
Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-06-29T05:26:36Z
eip-3525.md,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06T07:29:09Z
eip-3525.md,be112bae562fe7646ca723b0758c4cf17c694f7c,"Major update for EIP-3525 (#4510)

* Create eip-vnft

* Create EIP-3525.md

* Delete eip-vnft

* Rename EIPS/EIP-3525.md to eip-3525.md

* Update and rename eip-3525.md to EIPs/eip-3525.md

* Delete EIPs directory

* Create eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Rename eip-3525.md to eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Complete contents for first time.

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* update EIP-VNFT

* Update eip-vnft.md

* Update eip-vnft.md

* Rename eip-vnft.md to eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Apply suggestions from code review

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Update eip-3525.md

Refinement of summary, abstract and motivation sections, from both will wang and mike meng.

* Update eip-3525.md

* Update eip-3525.md

* Solv-vouchers implementation made open-source

also remove the the source as reference implementation, since it is not currently the suggested reference implementation yet.

* Update eip-3525.md

* correction on email

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Remove the References section

* partially change VNFT to ERC3525/ERC-3525

* change decimals to unitDecimals

and other small fixes

* completely replace VNFT with ERC-3525

and some other small fixes

* Update eip-3525.md

add contractURI()

* Update eip-3525.md

add slotURI()

* completion of some descriptions

* Update eip-3525.md

fix typo

* Update eip-3525.md

* Update EIPS/eip-3525.md

Co-authored-by: Micah Zoltu <micah@zoltu.net>

Co-authored-by: Ethan Y. Tsai <yee.tsai@gmail.com>
Co-authored-by: du <dujc2020@gmail.com>
Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>
Co-authored-by: Micah Zoltu <micah@zoltu.net>",2021-12-01T07:03:27Z
eip-3525.md,e3b5a21840947fb883d3c8e183495e6865d5c0b8,"Proposal of Fractionalized NFT Standard (#3525)

* Create eip-vnft

* Create EIP-3525.md

* Delete eip-vnft

* Rename EIPS/EIP-3525.md to eip-3525.md

* Update and rename eip-3525.md to EIPs/eip-3525.md

* Delete EIPs directory

* Create eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Rename eip-3525.md to eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Complete contents for first time.

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* Update eip-vnft.md

* update EIP-VNFT

* Update eip-vnft.md

* Update eip-vnft.md

* Rename eip-vnft.md to eip-3525.md

* Update eip-3525.md

* Update eip-3525.md

* Apply suggestions from code review

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Update eip-3525.md

Refinement of summary, abstract and motivation sections, from both will wang and mike meng.

* Update eip-3525.md

* Update eip-3525.md

* Solv-vouchers implementation made open-source

also remove the the source as reference implementation, since it is not currently the suggested reference implementation yet.

* Update eip-3525.md

* correction on email

Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>

* Remove the References section

Co-authored-by: Ethan Y. Tsai <yee.tsai@gmail.com>
Co-authored-by: du <dujc2020@gmail.com>
Co-authored-by: lightclient <14004106+lightclient@users.noreply.github.com>",2021-10-20T06:55:50Z
eip-3529.md,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06T07:29:09Z
eip-3529.md,3289ea6a2ffd8127d25f40ef46355d8105398fb0,Promote EIP-3529 to Final (#3701),2021-08-06T10:14:49Z
eip-3529.md,ebb45345fb47e56e27fc0fca229b821427b011e1,"Mark all London EIPs as Last Call (#3576)

Suggested on ACD, with the end-date set to the date of mainnet fork.",2021-05-15T02:50:15Z
eip-3529.md,fbc0b5aa96f01a3ff1be095bb5994ecbc85e5b00,"Mark dependencies properly for EIP-3529 (#3571)

* Mark dependencies properly for EIP-3529

* Some style changes based on EIP-1",2021-05-14T07:46:03Z
eip-3529.md,4c6686722973c1db20ce25729354a27c885037b2,"EIP-3529: Rename NEW_MAX_REFUND_QUOTIENT to MAX_REFUND_QUOTIENT (#3538)

* EIP-3529: Rename NEW_MAX_REFUND_QUOTIENT to MAX_REFUND_QUOTIENT

* EIP-2529: Remove reference to Yellow Paper",2021-05-13T21:47:51Z
eip-3529.md,6079eba5d1344a6b68075f79c14d4b7caf13ef53,"EIP 3529: alternative refund reduction (#3529)

The latter part of this sentence should be left for the motivation section.",2021-04-26T08:10:25Z
eip-3534.md,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06T07:29:09Z
eip-3534.md,bbcc3fa1f8256aaa8ed8f0512546223b2cc6a97d,"(bot 1272989785) moving EIPS/eip-3534.md to stagnant (#4425)

PR 4425 with changes to EIPS/eip-3534.md was created on 
	(2021-Nov-7th@01.6.28)
which is before the cutoff date of 
	(2021-Nov-7th@01.7.0)
i.e. 2 weeks ago",2021-11-21T01:07:02Z
eip-3534.md,59c3f29add4c0e4ed5908efa3f2fff79d0c93b2d,"EIP-3534: Restricted Chain Context Type Transactions (Draft) (#3534)

Defines a new transaction type with constraints on ancestor block hash, block author, and/or block timestamp.",2021-05-01T13:22:29Z
eip-3540.md,cad968c6c4be303cd0ef6cddd8f0513a3b20003b,"EIP-3540: Clarify nonce behavior for CREATE (#6328)

* EIP-3540: Clarify nonce behavior for CREATE

* EIP-3540: Link second creation specification part to the first one

* EIP-3540: Clarify nonce behavior for CREATE

New agreed variant.

---------

Co-authored-by: Andrei Maiboroda <andrei@ethereum.org>",2023-03-20T23:36:22Z
eip-3540.md,394bdcca14c2417b086e03dff489e30b67436e6a,EIP-3540: Add @lightclient as author (#6347),2023-01-23T09:52:17Z
eip-3540.md,c9d646c9dd0208372baf23c0958134c56f047330,3540: restrict number of code sections to 1024 (#6251),2023-01-05T15:56:11Z
eip-3540.md,ce9748cc0881632974943ad55f67518dde8a8de1,"3540,4750,5450: Rename data stack to operand stack (#6253)",2023-01-04T12:15:05Z
eip-3540.md,1dcee3f1235607692053191c2952d1977f57d7a2,3540: type size range should start at 0 (#6248),2023-01-02T08:28:38Z
eip-3540.md,63011d318fa80dbfee8dde77e97cc5e42f578a18,Test cases: specify when contract creation fails in Valid initcode (#6237),2022-12-30T12:48:25Z
eip-3540.md,a53796fb48328ec3c491e1222b6e707801e4fe87,"Explained typesize in the v.1 header (#6232)

Also, fixed the minimum (0003 -> 0004) and maximum (FFFF -> FFFC) because it has to be divisible by four",2022-12-28T20:36:21Z
eip-3540.md,6ea1ff17507188bf0283081f1287fdfff74984d5,"Updated EIP 3540's data section to new format (#6222)

* Updated EIP 3540's data section to new format

* Update EIPS/eip-3540.md

Co-authored-by: Paweł Bylica <chfast@gmail.com>

Co-authored-by: Paweł Bylica <chfast@gmail.com>",2022-12-28T06:22:46Z
eip-3540.md,83beeb22ac47f2623103af8977cabfcb66908afa,clarify that initcode which fails validation still pays 3860 initcode cost (#6210),2022-12-23T09:30:36Z
eip-3540.md,f29a4248a93e1f89839023b790e20ad39b426aaf,"3540,4570,5450: update EOF container format (#6156)

* 3540: update eof contain format

* 4750,5450: update for new 3540 changes, disallow unreachble code

* 4750,5450: remove ref impls for now

* appease our overlord, walidator

* Apply suggestions from code review

Co-authored-by: Andrei Maiboroda <andrei@ethereum.org>
Co-authored-by: Jochem Brouwer <jochembrouwer96@gmail.com>

* reword type section intro

Co-authored-by: Paweł Bylica <chfast@gmail.com>

* apply feedback from review

Co-authored-by: Paweł Bylica <chfast@gmail.com>

* 4750: do not cleanup stack after jumpf or retf

* remove rationale for stack cleanup

* Apply suggestions from code review

Co-authored-by: Paweł Bylica <chfast@gmail.com>

* 4750: remove jumpf for later definition

* fix stale comment

Co-authored-by: Danno Ferrin <danno.ferrin@swirldslabs.com>

* fix a couple typos and improve clarity

* appease link checker

* note terminating instruction requirement from 5450

* cap max_stack_height at 1023

* add padding to table

* fix padding

Co-authored-by: Andrei Maiboroda <andrei@ethereum.org>

* revert terminating instructions change to 3670

* fix rearranged sections

Co-authored-by: Andrei Maiboroda <andrei@ethereum.org>

* Apply suggestions from code review

Co-authored-by: Paweł Bylica <chfast@gmail.com>

Co-authored-by: Andrei Maiboroda <andrei@ethereum.org>
Co-authored-by: Jochem Brouwer <jochembrouwer96@gmail.com>
Co-authored-by: Paweł Bylica <chfast@gmail.com>
Co-authored-by: Danno Ferrin <danno.ferrin@swirldslabs.com>",2022-12-21T21:52:29Z
eip-3540.md,e507bbdcff4acff1eff5dde3679f72d797d4a417,"Update EIP-3670: Drop ""terminating"" instruction restriction (#6053)

* Update EIP-3670: Drop ""terminating"" instruction restriction

* Update EIP-3540,3670: Sync execution stop condition

* Update EIP-3670: Update reference implementation",2022-12-14T11:44:29Z
eip-3540.md,6e25ec4c2071a136f3b3791128a28040e44122f3,Update EIP-3540: Restrict EOF version in create (#6052),2022-12-01T17:33:29Z
eip-3540.md,70de94a612470780240e274ac89b754504050160,Update EIP-3540: Clarify code size limit rule (#6067),2022-11-30T14:46:58Z
eip-3540.md,a60df03caffd4bec71970fc73b16b3b57cea43b2,"EIP-3540: Clarify contract creation rules (#5907)

* EIP-3540: Clarify contract creation rules

Move detailed rules and security considerations from EIP-3670 to clarify
contract behavior in context of EOF validation.

* EIP-3540: Clarify dependency on EIP-3860",2022-11-21T22:48:01Z
eip-3540.md,426de9d573dc19d5d48689d96dfbdf4b433cbef5,"Update EIP-3540, EIP-4200: Add ""EOF -"" title prefix (#6007)

Co-authored-by: Paweł Bylica <pawel@hepcolgum.band>

Co-authored-by: Paweł Bylica <pawel@hepcolgum.band>",2022-11-21T14:02:55Z
eip-3540.md,d646483be56c83006fc8322bcf47e6efd651ba48,Update EIP-3540: Use exceptions with error messages in reference code (#5663),2022-11-10T13:30:28Z
eip-3540.md,b6065dafa192b84f2c23300ba7e993db0365b1e5,Fix data-only contract example (#5898),2022-11-08T21:49:03Z
eip-3540.md,b0c931dbcf194be499f144eba1f839402e10941b,"EIP-3540: Reformat, fix typos (#5876)

* EIP-3540: Reformat, fix typos, remove external links

* EIP-3540: Change reference EIP-2677 → EIP-3860",2022-11-05T12:49:13Z
eip-3540.md,81df8c309e6fc517dcef1f7417d0a0f0b07418a4,EIP-3540: Merge FORMAT and MAGIC (#5079),2022-05-10T14:32:18Z
eip-3540.md,023b70e144e6b2bbeacce6f21cb2bb11bc705723,"EIP-3540: Remove Simplified Implementation section (#5085)

This implementation variant does not handle some of the cases we
currently care about. E.g. section size should never be 0.",2022-05-09T16:08:44Z
eip-3540.md,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06T07:29:09Z
eip-3540.md,cb091079cb2c5610b30dc81df3d09da2469ffa46,3540: Fix rendering (#5004),2022-04-14T18:31:00Z
eip-3540.md,c8b8cf8440db03db1189f6e6769fb53d568b3c9b,"EIP-3540: container and validation spec clarification, new code (#4822)

* Update EIP-3540: container and validation spec clarified, new code

* EIP-3540: Additional spec tuning

* EIP-3540: Improve test cases

* EIP-3540: fix typo in EIP-3541 reference

* EIP-3540: Remove test cases not relevant anymore

Together with EIP-3670 rules they are not possible.

Co-authored-by: Andrei Maiboroda <andrei@ethereum.org>",2022-04-14T14:31:05Z
eip-3540.md,7254c63d088857fa5eadd1195ae0e0f6ae70e015,Small reference typo correction in EIP-3540 (EVM Object Format) (#4920),2022-03-17T22:56:48Z
eip-3540.md,b273027eec709870b76907f0b0979c6e3fab605d,Update EIP-3540: Set prefix to 0xEF00 (#4387),2021-11-04T13:43:40Z
eip-3540.md,2b5476a025ea5670282fe0e03d5410758196e9ab,EIP-3540: Correct whitespace in the document (#4414),2021-11-03T08:00:14Z
eip-3540.md,3a7a0df3347463e6beabcde9b74ffb76a42911d0,3540: Fix typo (#4199),2021-09-22T22:10:24Z
eip-3540.md,b9e1c6f167a5179999a648880d76a5c5e877633c,3540: small improvements to the validator (#3747),2021-08-20T10:55:04Z
eip-3540.md,7a7149bf0cb968d059cd42bb7a2c148ff3940445,"Switch EOF EIPs to Review (#3717)

* Switch EOF EIPs to Review

* Add the description header to the EOF

* Add test cases to 3540

* Add security considerations

* Add reference code validation implementation to EIP-3540

* Fix the simplified validator in 3540

* Turn the simplified validator into python too",2021-08-20T09:45:28Z
eip-3540.md,d64ec9aef3691440ae45e8ce4bba74c49f90cf8a,"3540: Clarifications, better wording, and change PC (#3715)

* Some updates and clarifications

* Better wording

* Change PC to be within the code section",2021-08-11T10:12:16Z
eip-3541.md,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06T07:29:09Z
